store_no,store_nm,addr,category,telephone,address,roadAddress,mapx,mapy,description,link
22788,봉명가푸드,충청북도 청주시 흥덕구 봉명동,제조업>악세사리제조,,인천광역시 서구 왕길동 659-6,인천광역시 서구 검단로 480 116호 갤러리케이스,281666,556347,,http://www.instagram.com/gcase20
22891,이엔이안경원,울산광역시 북구 양정동,학원>미술학원,,서울특별시 강남구 대치동 897-17,"서울특별시 강남구 선릉로82길 13 삼부빌딩 4층,5층",316299,544939,,
22997,아이엠(IM) 영어전문학원,울산광역시 동구 화정동,"병원,의원>성형외과",,서울특별시 서초구 잠원동 21-2,서울특별시 서초구 강남대로 601 5층,313508,546357,,http://www.sy-ps.com/
23075,쿡대장,대구광역시 중구 남산동,,,,,,,,
23131,케이에스(KS)청과,충청북도 청주시 청원구 오창읍 구룡리,,,,,,,,
23138,여우and곰뷰티토탈샵,경기도 김포시 구래동,"건강,의료>약국",,서울특별시 종로구 종로2가 8-4,서울특별시 종로구 종로 65 103호,310512,552516,,
23254,미루그린,경기도 성남시 분당구 야탑동,,,,,,,,
23313,히트앤쿨에너지,충청남도 천안시 서북구 성거읍 모전리,"서비스,산업>제조업",,서울특별시 강남구 신사동 511-6,서울특별시 강남구 강남대로156길 18 403호,313629,546676,,http://www.facadepattern.co.kr
23488,빨간자전거 (송탄점),경기도 평택시 이충동,,,,,,,,
23579,치유,경기도 고양시 일산동구 백석동,,,,,,,,
23788,홍명희헤어？,대구광역시 달서구 송현동,,,,,,,,
23843,도서공연_효성에프엠에스_2,서울특별시 강남구 수서동,"생활,편의>편의점",,"경기도 부천시 고강동 400 102,103호",경기도 부천시 고리울로52번길 49,295992,547651,,http://gs25.gsretail.com/
24017,닭발그램,강원도 원주시 명륜동,,,,,,,,
24248,지에스25쌍촌상일점,광주광역시 서구 쌍촌동,,,,,,,,
24255,화진전기,대구광역시 북구 노원동2가,"술집>맥주,호프",,강원도 춘천시 동내면 거두리 948-8,강원도 춘천시 동내면 거두택지길14번길 4,378476,583379,,https://www.facebook.com/jakupchief
24340,굽네치킨,경기도 파주시 와동동,"음식점>도시락,컵밥",,충청북도 청주시 상당구 영운동 197-5 1층,충청북도 청주시 상당구 수영로110번길 9-19 1층,355390,446214,,
24342,토라참치,강원도 원주시 무실동,"음식점>치킨,닭강정",,인천광역시 연수구 선학동 352 뉴서울 1차 상가동 117호,인천광역시 연수구 선학로 101,285089,536754,,http://www.bhc.co.kr/
24513,쌍용계곡식당,경상북도 문경시 농암면 내서리,"육류,고기요리>곱창,막창,양",,경상남도 진주시 정촌면 예하리 1288-4 1층,경상남도 진주시 정촌면 삼일로72번길 10-12 1층,409187,280787,,http://www.불막열삼.com/
24544,한마음네트웍스 이수역점,서울특별시 동작구 사당동,"생활,편의>편의점",,경상남도 함양군 안의면 금천리 66-5,경상남도 함양군 안의면 광풍로 142,383264,336599,,http://www.emart24.co.kr
24580,디샵(중산점),경기도 고양시 일산동구 중산동,,,,,,,,
24635,하비투유,인천광역시 미추홀구 문학동,,,,,,,,
24870,성주공인중개사사무소,경기도 용인시 처인구 이동읍 천리,,,,,,,,
24945,백룡 미용실,세종특별자치시 금남면 국곡리,청소>에어컨청소,,대구광역시 수성구 지산동 960-17,대구광역시 수성구 청수로34길 31,456774,359935,,https://pf.kakao.com/_fIbzK
25144,한양솔루션,경기도 평택시 진위면 가곡리,,,,,,,,
25169,메가엠지씨커피 신도림태영타운점,서울특별시 구로구 구로동,일식>돈가스,,경기도 화성시 반송동 93-10 신영지웰 A동 127호,경기도 화성시 동탄반석로 160 신영지웰 A동 127호,317780,511645,,http://instagram.com/katsu_young.choon
25263,미니스톱 방학이점,서울특별시 도봉구 방학동,"병원,의원>내과",,서울특별시 구로구 항동 128-2,"서울특별시 구로구 항동로3길 6 가온프라자 5,6,7층",296212,542734,,http://seoulgreenwood.modoo.at
25468,주식회사 에스지팜,경기도 가평군 청평면 대성리,"카페,디저트>플라워카페",,서울특별시 서초구 양재동 241 가인빌딩 1층,서울특별시 서초구 마방로 2 가인빌딩 1층,315207,541713,,
25471,호쭈발,서울특별시 양천구 신정동,,,,,,,,
25505,다붓다붓솝,대전광역시 중구 은행동,"교육,학문>고등학교",,충청남도 홍성군 광천읍 광천리 124-11,충청남도 홍성군 광천읍 홍남로 695 광천제일고등학교,277261,434665,,http://www.gcji.cnehs.kr/
25592,기프트스타일,인천광역시 중구 중산동,,,,,,,,
25637,교통카드충전소,경기도 고양시 덕양구 화정동,음식점>피자,,인천광역시 남동구 구월동 1171-26,인천광역시 남동구 인하로511번길 10-15 1층,285548,538756,,
25682,지에스 더프레시 창원무동점,경상남도 창원시 의창구 북면 무동리,"카페,디저트>북카페",,경상남도 진주시 충무공동 196-3 프라임빌딩 3층 카툰캠프,경상남도 진주시 사들로156번길 7,413857,286991,,
25805,닭에꼬치닭(수원북수동점),경기도 수원시 팔달구 북수동,,,,,,,,
25943,클로딩크(clothink),광주광역시 광산구 신가동,건설업>전문건설업,,경기도 용인시 처인구 모현읍 오산리 144-1,경기도 용인시 처인구 모현읍 오산로 45-21,325803,525741,,http://blog.naver.com/ty10042
26015,반올림피자전주아중점,전라북도 전주시 덕진구 우아동2가,,,,,,,,
26069,테리핏,서울특별시 송파구 마천동,,,,,,,,
26089,(주)빌라빌라콜라,경기도 시흥시 은행동,,,,,,,,
26331,울동네 세탁소,경기도 화성시 향남읍 상신리,"음식점>카페,디저트",,대구광역시 북구 복현동 410-10,대구광역시 북구 경진로 21 1층,455723,366285,,http://instagram.com/Cafe__fm
26458,울산대점 멘토즈 스터디카페,울산광역시 남구 무거동,,,,,,,,
26629,보헤미안 스킨앤 꽈샤,경기도 부천시 송내동,,,,,,,,
26716,일품양평해장국 부천춘의점,경기도 부천시 춘의동,,,,,,,,
26789,헬로크랩 다산점,경기도 남양주시,"쇼핑,유통>반찬가게",,경기도 성남시 분당구 서현동 298-3,경기도 성남시 분당구 돌마로 478 120호,323451,530909,,
27117,제원전자,서울특별시 구로구 구로동,"생활,편의>편의점",,경기도 수원시 권선구 권선동 1023-2,경기도 수원시 권선구 권광로 145 이오스 오피스텔,314266,518103,,http://cu.bgfretail.com/
27149,사계절부뚜막,충청남도 천안시 서북구 직산읍 삼은리,,,,,,,,
27401,세븐치킨상모사곡점,경상북도 구미시,,,,,,,,
27581,우즈베키스탄식당,경상남도 밀양시 내이동,"병원,의원>성형외과",,서울특별시 강남구 신사동 577-7,서울특별시 강남구 압구정로28길 22 2층 201호,314250,547461,,https://incline.clinic/
27586,서울바른이치과의원,전라남도 순천시 조례동,분식>만두,,광주광역시 서구 쌍촌동 1228-2 배부리왕만두,광주광역시 서구 화정로 107 배부리왕만두,297144,283529,,
27593,모이모이 깜피,경상북도 포항시 남구 연일읍 생지리,"서비스,산업>장소대여",,"세종특별자치시 소담동 9-183 사이언스타운 6층 601,602호","세종특별자치시 한누리대로 2018 사이언스타운 6층 601,602호",337419,431776,,
27665,홍스떡볶이 망우점,서울특별시 중랑구 망우동,,,,,,,,
27772,깨봉이네국물떡볶이 갈마점,대전광역시 서구 갈마동,음식점>분식,,울산광역시 남구 야음동 789-91,울산광역시 남구 수암로 148,520158,326033,,
27848,고성농산,경상남도 고성군 동해면 외곡리,"카페,디저트>아이스크림",,서울특별시 중랑구 중화동 306-64,서울특별시 중랑구 동일로139길 13,318800,556076,,https://www.instagram.com/yw_cream/
28014,뷰티힐미용아카데미학원,전라북도 전주시 덕진구 송천동1가,,,,,,,,
28020,마음가짐 기구필라테스,경기도 안산시 상록구 본오동,,,,,,,,
28112,오 복국수,강원도 원주시 반곡동,미용>미용실,,서울특별시 마포구 공덕동 385-65,"서울특별시 마포구 백범로31길 7 상가2동 206, 207, 208, 209호",307358,549710,,http://ibelle.co.kr
28273,디앤피메디컬,경기도 남양주시 호평동,"한식>곱창,막창,양",,서울특별시 강동구 성내동 9-14,서울특별시 강동구 천호대로 1034,323026,548699,,http://sgfco.kr
28368,망고모텔,부산광역시 수영구 광안동,"생활,편의>편의점",,대구광역시 북구 사수동 799,대구광역시 북구 내곡로 81,446488,367000,,http://www.7-eleven.co.kr
28502,전가네푸드,충청남도 서산시 성연면 일람리,애견카페,,부산광역시 금정구 부곡동 391-27,부산광역시 금정구 오시게로 44 2층,499209,291920,,http://www.instagram.com/morestaycafe_
28511,강아지는 미용빨,강원도 홍천군 홍천읍 진리,,,,,,,,
28611,서울하얀치과,경기도 성남시 분당구 금곡동,일식>일식당,,부산광역시 해운대구 송정동 446-10 1층,부산광역시 해운대구 송정광어골로 89 1층,509202,286732,,http://ryomi.co.kr/
28676,고성축산업협동조합(커피and빨래방),강원도 고성군 간성읍 신안리,,,,,,,,
28880,동네닭집,경상북도 칠곡군 북삼읍,오락시설>만화방,,서울특별시 동작구 사당동 147-81,서울특별시 동작구 동작대로27가길 44,310064,543104,,https://blog.naver.com/2soo24hour
28924,남성크로커다일 오산점,경기도 오산시 오산동,,,,,,,,
29077,이삭토스트수청점,경기도 오산시 수청동,"자동차정비,수리>썬팅,광택",,서울특별시 중구 신당동 47-20,서울특별시 중구 다산로36길 71-2 1층,313501,551419,,http://www.instagram.com/5_detail_junggu_
29079,옹기와야생화꽃.나무.화훼농원,충청북도 청주시 서원구 남이면 가좌리,,,,,,,,
29157,(주)하솜퍼니처,강원도 원주시 호저면 만종리,"육류,고기요리>찜닭",,부산광역시 동구 수정동 1048-4,부산광역시 동구 망양로668번길 28,494783,281274,,http://www.twozzim.com
29212,깽s,전라북도 전주시 완산구 효자동2가,"제조업>모터,원동기제조",,대구광역시 북구 서변동 1741-7,대구광역시 북구 환성정길 6,453984,369347,,http://www.tmfakorea.com
29225,신성전력공사,경기도 안성시 현수동,,,,,,,,
29316,지에스25 이천소정점(상품권),경기도 이천시 신둔면,,,,,,,,
29448,법무사 나정윤사무소,충청북도 청주시,,,,,,,,
29715,킴(keem),경기도 고양시 일산서구 덕이동,,,,,,,,
29948,이레특송,경기도 김포시 통진읍 귀전리,,,,,,,,
29954,나무민지,서울특별시 영등포구 당산동3가,"쇼핑,유통>골프용품",,서울특별시 영등포구 영등포동7가 29-22,서울특별시 영등포구 국회대로 661,303641,547606,,
29983,왕자 대리운전,전라남도 순천시 해룡면 상삼리,"쇼핑,유통>반찬가게",,경상남도 진주시 초전동 684-1,경상남도 진주시 초전남로 29,410573,288892,,
30561,한신,전라북도 전주시 덕진구 여의동,,,,,,,,
30572,이마트24 대전궁동점,대전광역시 유성구 궁동,,,,,,,,
30587,미스터김밥왕,경상남도 창원시 성산구 반림동,음식점>한식,,인천광역시 서구 신현동 146-7,인천광역시 서구 염곡로327번길 7,282431,546611,,
30773,피자비토랩(창념점),경상남도 창녕군 창녕읍 송현리,,,,,,,,
30843,다이소 동부시장점,서울특별시 중랑구 상봉동,"한식>사철,영양탕",,경상남도 고성군 고성읍 서외리 1-6,경상남도 고성군 고성읍 중앙로25번길 57 고성시장상가,429692,264335,,http://cityfood.co.kr/h9/dangsagol
30908,식물나라,경기도 여주시 점동면 처리,,,,,,,,
30914,엣지그로그,경상북도 구미시 원평동,"생활,편의>편의점",,경기도 부천시 중동 1055,경기도 부천시 중동로280번길 27,291519,545529,,
31031,착한오징어,대구광역시 달서구 본리동,음식점>한식,,충청북도 청주시 흥덕구 복대동 2918,충청북도 청주시 흥덕구 진재로9번길 50,349181,447958,,
31142,세븐일레븐 제주함덕신북로점,제주특별자치도 제주시 조천읍 함덕리,,,,,,,,
31220,아이벗치킨인동점,경상북도 구미시 인의동,,,,,,,,
31308,이마트24 구월성리점,인천광역시 남동구 구월동,,,,,,,,
31434,투썸플레이스 경산사동점,경상북도 경산시 사동,"카페,디저트>카페",,경상북도 구미시 사곡동 698-9,경상북도 구미시 상사서로12길 3,432224,388121,,
31438,월간맥주,광주광역시 동구 학동,"미용>피부,체형관리",,서울특별시 마포구 상암동 15-29,서울특별시 마포구 월드컵북로48길 19,302570,553338,,
31492,(주)제이콥,제주특별자치도 서귀포시 안덕면,양식>핫도그,,서울특별시 강동구 길동 390-9,서울특별시 강동구 양재대로 1470 1층 명랑핫도그 길동점,324189,548665,,https://myungranghotdog.com/
31566,꼬막연구소,충청남도 천안시 서북구 불당동,한식>추어탕,,전라북도 남원시 천거동 156,전라북도 남원시 요천로 1415 그집,343627,311523,,
31649,카페 오늘의 기분,서울특별시 종로구 신문로1가,,,,,,,,
31862,워터그린팜,부산광역시 수영구 수영동,"쇼핑,유통>패션잡화",,충청남도 아산시 풍기동 514,충청남도 아산시 어의정로 184 이지더원 상가 2동 109호,312416,464076,,
31879,카츠하루(마곡점),서울특별시 강서구 마곡동,,,,,,,,
31884,강남플래그십,경기도 성남시 분당구 삼평동,,,,,,,,
32012,씨유(CU) 청도운문점,경상북도 청도군 운문면 대천리,"생활,편의>편의점",,경기도 의정부시 녹양동 388-1,경기도 의정부시 진등로 10,314976,573392,,
32305,모모한우진갈비,대구광역시 달서구 진천동,,,,,,,,
32313,역전할머니맥주 일산웨스턴돔점,경기도 고양시 일산동구 장항동,,,,,,,,
32746,아마스빈 시흥장곡점,경기도 시흥시 장곡동,"쇼핑,유통>방앗간",,충청남도 천안시 서북구 직산읍 군서리 100-40,충청남도 천안시 서북구 직산읍 직산안길 59,325600,478143,,
32792,김규림(KL)다이어트 댄스,경상남도 창원시 성산구 남양동,"건강,의료>한방병원",,대구광역시 달서구 두류동 495-6,"대구광역시 달서구 달구벌대로 1666 감삼스퀘어 8층, 9층, 10층",449736,361719,,http://blog.naver.com/skmh2020
